Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Product_Description,Image_URL,Capacity,Capacity_L,Wattage_W,Heater_Type,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Color_Variant
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/valerio-convertible-storage-water-heater-geyser.html?wh_capacity_variant=4116,,10 L,SKUGHWVVPDMEW10,21490.00,12390.00,N/A,Key Features 3-in-1 Convertible Dual Element Water Heater with 3 Heating modes: 33 % Faster Heating Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Dual adjustable knobs: For Temperature setting & Wattage selection Heavy duty Protective anode rod: Protects the inner container from corrosion,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/a/valerio_front_white_g_1_.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/valerio-convertible-storage-water-heater-geyser.html?wh_capacity_variant=4119,,15 L,SKUGHWVVPDMEW15,22890.00,12990.00,N/A,Key Features 3-in-1 Convertible Dual Element Water Heater with 3 Heating modes: 33 % Faster Heating Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Dual adjustable knobs: For Temperature setting & Wattage selection Heavy duty Protective anode rod: Protects the inner container from corrosion,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/a/valerio_front_white_g_1__1.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/valerio-convertible-storage-water-heater-geyser.html?wh_capacity_variant=4122,,25 L,SKUGHWVVPDMEW25,24790.00,13990.00,N/A,Key Features 3-in-1 Convertible Dual Element Water Heater with 3 Heating modes: 33 % Faster Heating Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Dual adjustable knobs: For Temperature setting & Wattage selection Heavy duty Protective anode rod: Protects the inner container from corrosion,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/a/valerio_front_white_g_1__2.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/velora-prime-5s-fp-white-blue-swh-ghwvveumdw10-c.html?wh_capacity_variant=4116,,10 L,SKUGHWVVEUMDW10,14490.00,8990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety Adapter: For fire & electric shocks Temperature Setting Knob,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/velora_prime_wh_main.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/velora-prime-5s-fp-white-blue-swh-ghwvveumdw10-c.html?wh_capacity_variant=4119,,15 L,SKUGHWVVEUMDW15,16490.00,9990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks Temperature Setting Knob,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/velora_prime_wh_main_1.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/velora-prime-5s-fp-white-blue-swh-ghwvveumdw10-c.html?wh_capacity_variant=4122,,25 L,SKUGHWVVEUMDW25,18390.00,10990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks Temperature Setting Knob,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/velora_prime_wh_main_2.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249887/s/ghwrfsumdw10-c/category/67/?wh_capacity_variant=4116,,10 L,SKUGHWRFSUMDW10,16490.00,8991.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Sleek & Slim Design: Low space area required,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/a/fabia_slim_horizontal_right_side_storage_water_heater_geyser_1__2.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249887/s/ghwrfsumdw10-c/category/67/?wh_capacity_variant=4119,,15 L,SKUGHWRFSUMDW15,18390.00,9990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Sleek & Slim Design: Low space area required,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/a/fabia_slim_horizontal_right_side_storage_water_heater_geyser_1__1.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249887/s/ghwrfsumdw10-c/category/67/?wh_capacity_variant=4122,,25 L,SKUGHWRFSUMDW25,20390.00,11990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Sleek & Slim Design: Low space area required,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/a/fabia_slim_rhs_2_.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249884/s/ghwlfsumew10-c/category/67/?wh_capacity_variant=4116,,10 L,SKUGHWLFSUMEW10,16490.00,8991.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Sleek & Slim Design: Low space area required,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/a/fabia_slim_horizontal_left_side_storage_water_heater_geyser__1.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249884/s/ghwlfsumew10-c/category/67/?wh_capacity_variant=4119,,15 L,SKUGHWLFSUMEW15,18390.00,9990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Sleek & Slim Design: Low space area required,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/a/fabia_slim_horizontal_left_side_storage_water_heater_geyser__2.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249884/s/ghwlfsumew10-c/category/67/?wh_capacity_variant=4122,,25 L,SKUGHWLFSUMEW25,20390.00,11990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Sleek & Slim Design: Low space area required,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/a/fabia_slim_lhs_2_.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-prime-storage-water-heater-geyser.html?wh_capacity_variant=4116&color=3109,,10 L | White Blue,SKUGHWVGPUMDB10,17790.00,10590.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/greta_prime_main_blue_1.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,White Blue
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-prime-storage-water-heater-geyser.html?wh_capacity_variant=4116&color=3176,,10 L | White Champagne Gold,SKUGHWVGPUMDW10,17790.00,9390.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghwvgpumdw15_1.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,White Champagne Gold
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-prime-storage-water-heater-geyser.html?wh_capacity_variant=4119&color=3109,,15 L | White Blue,SKUGHWVGPUMDB15,19190.00,11490.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/greta_prime_main_blue_2.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,White Blue
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-prime-storage-water-heater-geyser.html?wh_capacity_variant=4119&color=3176,,15 L | White Champagne Gold,SKUGHWVGPUMDW15,19190.00,9990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghwvgpumdw15.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,White Champagne Gold
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-prime-storage-water-heater-geyser.html?wh_capacity_variant=4122&color=3109,,25 L | White Blue,SKUGHWVGPUMDB25,20990.00,12490.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/greta_prime_main_blue.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,White Blue
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-prime-storage-water-heater-geyser.html?wh_capacity_variant=4122&color=3176,,25 L | White Champagne Gold,SKUGHWVGPUMDW25,20990.00,10990.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghwvgpumdw15_2.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,White Champagne Gold
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-pro-storage-water-heater-geyser.html?wh_capacity_variant=4116,,10 L,SKUGHWVGPUWAW10,17190.00,8991.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High Working Pressure 0.8 MPa : Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod : Protects the inner container from corrosion Dual Safety Adapter : For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/greta_pro_8.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-pro-storage-water-heater-geyser.html?wh_capacity_variant=4119,,15 L,SKUGHWVGPUWAW15,18390.00,9590.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High Working Pressure 0.8 MPa : Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod : Protects the inner container from corrosion Dual Safety Adapter : For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/greta_pro_7_1.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/greta-pro-storage-water-heater-geyser.html?wh_capacity_variant=4122,,25 L,SKUGHWVGPUWAW25,20290.00,10591.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High Working Pressure 0.8 MPa : Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod : Protects the inner container from corrosion Dual Safety Adapter : For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/greta_pro_main.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249878/s/ghwvveuwdw10-c/category/67/?wh_capacity_variant=4116,,10 L,SKUGHWVVEUWDW10,13690.00,8290.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghwvveuwdw15_1.jpg,10 L,10,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249878/s/ghwvveuwdw10-c/category/67/?wh_capacity_variant=4119,,15 L,SKUGHWVVEUWDW15,15690.00,9390.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghwvveuwdw15.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/catalog/product/view/id/249878/s/ghwvveuwdw10-c/category/67/?wh_capacity_variant=4122,,25 L,SKUGHWVVEUWDW25,17490.00,10390.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Mcoloy Heating Element: High Performance & Quick heating High Density PUF insulation: Stores hot water for longer time High working pressure 0.8 MPa: Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy duty Protective anode rod: Protects the inner container from corrosion Dual Safety adapter: For fire & electric shocks,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghwvveuwdw25.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/monza-dx-cf-storage-water-heater-geyser-horizontal-ghwbmkswh050.html?wh_capacity_variant=4119,,15 L,SKUGHWBMKSWH050,24390.00,14090.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High Working Pressure 0.8 MPa : Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod : Protects the inner container from corrosion Temperature Setting Knob,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/o/monza_dx_cf.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/monza-dx-cf-storage-water-heater-geyser-horizontal-ghwbmkswh050.html?wh_capacity_variant=4122,,25 L,SKUGHWBMKSWH050,24390.00,14090.00,N/A,Key Features Feroglas Coated Inner Container: Provides superior corrosion resistance Incoloy glass coated Heating element: Minimal scaling & Quick heating High Density PUF insulation: Stores hot water for longer time High Working Pressure 0.8 MPa : Ideal for High rise building Whirlflow Technology: 20 % more hot water output Heavy Duty Protective Anode Rod : Protects the inner container from corrosion Temperature Setting Knob,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/o/monza_dx_cf.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/ghwcartwh010-c.html?wh_capacity_variant=4119,,15 L,SKUGHWCARTWH015,27290.00,15490.00,N/A,Key Features Full Color Changing LED Temperature Indicator : The stunning Adonia water heater that is adorned with LED that changes color from Blue to Amber as the water heats to the desired temperature Mounting : Vertical Color- White Warranty : 7 year warranty on inner container  ; 4 year warranty on heating element ; 2 year comprehensive warranty,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Water-Heater/GHWCARTWH015.jpg,15 L,15,N/A,N/A,7 year warranty,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/ghwcartwh010-c.html?wh_capacity_variant=4122,,25 L,SKUGHWCARTWH025,29290.00,16590.00,N/A,Key Features Full Color Changing LED Temperature Indicator : The stunning Adonia water heater that is adorned with LED that changes color from Blue to Amber as the water heats to the desired temperature Mounting : Vertical Color- White Warranty : 7 year warranty on inner container  ; 4 year warranty on heating element ; 2 year comprehensive warranty,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Water-Heater/GHWCARTWH025.jpg,25 L,25,N/A,N/A,7 year warranty,N/A,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/ghwbhrtws010-c.html?wh_capacity_variant=4119,,15 L,SKUGHWBHRTWS010-C,30390.00,16290.00,N/A,Key Features Range : 10 L Mounting : Vertical Star rating as per BEE Standard : 5 Star Warranty : 7 year warranty on inner container; 2 year comprehensive warranty & 4 year warranty on heating element,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Water-Heater/GHWBHRTWS010.jpg,15 L,15,N/A,N/A,7 year warranty,N/A,"Ce, ISI, ul, bee, CE, ce, BEE, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/ghwbhrtws010-c.html?wh_capacity_variant=4122,,25 L,SKUGHWBHRTWS010-C,32290.00,17290.00,N/A,Key Features Range : 10 L Mounting : Vertical Star rating as per BEE Standard : 5 Star Warranty : 7 year warranty on inner container; 2 year comprehensive warranty & 4 year warranty on heating element,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Water-Heater/GHWBHRTWS010.jpg,25 L,25,N/A,N/A,7 year warranty,N/A,"Ce, ISI, ul, bee, CE, ce, BEE, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/orizzonte-storage-water-heater-geyser.html?wh_capacity_variant=4119,,15 L,SKUGHWBORSWH015,28290.00,15990.00,N/A,"Key Features Range : 15 L Mounting : Horizontal Star rating as per BEE Standard : 4 Star Timer Mode : This mode enables user to set a duration for heating. User can set the heating duration  from 10 minutes to 180 minutes with set interval of 10 minutes. Digital Clock : Clock to set Real Time, Auto off time, Auto on time (24 hour time clock)",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Water-Heater/GHWBORSWH015.jpg,15 L,15,N/A,N/A,N/A,N/A,"Ce, ISI, ul, bee, CE, ce, BEE, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/orizzonte-storage-water-heater-geyser.html?wh_capacity_variant=4122,,25 L,SKUGHWBORSWH025,30190.00,16990.00,N/A,"Key Features Range : 25 L Mounting : Horizontal Star rating as per BEE Standard : 4 Star Timer Mode : This mode enables user to set a duration for heating. User can set the heating duration  from 10 minutes to 180 minutes with set interval of 10 minutes. Digital Clock : Clock to set Real Time, Auto off time, Auto on time (24 hour time clock) Wireless Remote Controller : The function & operation of remote control is same as the control  panel on the water heater . More convenient for user to operate the product.",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Water-Heater/GHWBORSWH025.jpg,25 L,25,N/A,N/A,N/A,N/A,"Ce, ISI, ul, bee, CE, ce, BEE, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/ghwepptwb010-c.html?wh_capacity_variant=4116,,10 L,SKUGHWEPPTWB010,18490.00,10890.00,N/A,"Key Features Dual Element : 33% Faster Heating 3-in-1 Convertible - User Can set 3 modes 1 kW, 2 kW & 3 kW as per heating requirement. Feroglas Technology Incoloy Glass Coated Heating Element Anode Rod PUF Insulation Whirl flow Technology 0.8 MPa high working pressure Water Resistance and Splash Proof (IPX 4)",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/u/puro_star_1.jpg,10 L,10,1000.0,N/A,N/A,https://havells.com/media/wysiwyg/Manuals/Puro_Plus_IM.pdf,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,storage-water-heaters,https://havells.com/home-appliances/water-heaters/storage-water-heaters/ghwepptwb010-c.html?wh_capacity_variant=4119,,15 L,SKUGHWEPPTWB015,19990.00,11590.00,N/A,"Key Features Dual Element : 33% Faster Heating 3-in-1 Convertible - User Can set 3 modes 1 kW, 2 kW & 3 kW as per heating requirement. Feroglas Technology Incoloy Glass Coated Heating Element Anode Rod PUF Insulation Whirl flow Technology 0.8 MPa high working pressure Water Resistance and Splash Proof (IPX 4)",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/u/puro_star_2.jpg,15 L,15,1000.0,N/A,N/A,https://havells.com/media/wysiwyg/Manuals/Puro_Plus_IM.pdf,"Ce, ul, bee, CE, ce, ISI, isi",onsWashing,India,N/A,
