Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Product_Description,Image_URL,Color_Variant,Size,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=2952&sweep_size=2926,,Elegant White | 1400 mm,SKUFHCPI5SWHT48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5swht48_main.jpg,Elegant White,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=3100&sweep_size=2918,,Smoke Brown | 600 mm,SKUFHCPI5SSBW48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5ssbw48_main.jpg,Smoke Brown,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=3100&sweep_size=2923,,Smoke Brown | 1200 mm,SKUFHCPI5SSBW48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5ssbw48_main.jpg,Smoke Brown,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=3100&sweep_size=2926,,Smoke Brown | 1400 mm,SKUFHCPI5SSBW48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5ssbw48_main.jpg,Smoke Brown,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6870&sweep_size=2918,,Blush Ivory | 600 mm,SKUFHCPI5SBIV48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sbiv48_main.jpg,Blush Ivory,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6870&sweep_size=2923,,Blush Ivory | 1200 mm,SKUFHCPI5SBIV48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sbiv48_main.jpg,Blush Ivory,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6870&sweep_size=2926,,Blush Ivory | 1400 mm,SKUFHCPI5SBIV48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sbiv48_main.jpg,Blush Ivory,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6873&sweep_size=2918,,Denim Blue | 600 mm,SKUFHCPI5SDBL48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sdbl48_main.jpg,Denim Blue,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6873&sweep_size=2923,,Denim Blue | 1200 mm,SKUFHCPI5SDBL48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sdbl48_main.jpg,Denim Blue,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6873&sweep_size=2926,,Denim Blue | 1400 mm,SKUFHCPI5SDBL48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sdbl48_main.jpg,Denim Blue,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6876&sweep_size=2918,,Stone Grey | 600 mm,SKUFHCPI5SSTG48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sstg48_main.jpg,Stone Grey,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6876&sweep_size=2923,,Stone Grey | 1200 mm,SKUFHCPI5SSTG48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sstg48_main.jpg,Stone Grey,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6876&sweep_size=2926,,Stone Grey | 1400 mm,SKUFHCPI5SSTG48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5sstg48_main.jpg,Stone Grey,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6879&sweep_size=2918,,Cocoa Brown | 600 mm,SKUFHCPI5STBR48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5stbr48_main.jpg,Cocoa Brown,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6879&sweep_size=2923,,Cocoa Brown | 1200 mm,SKUFHCPI5STBR48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5stbr48_main.jpg,Cocoa Brown,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-bldc-ceiling-fan-fhcpi5stbr48-c.html?color=6879&sweep_size=2926,,Cocoa Brown | 1400 mm,SKUFHCPI5STBR48,5530,3440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcpi5stbr48_main.jpg,Cocoa Brown,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=3682&sweep_size=2918,,Gold Mist Wood | 600 mm,SKUFHCOB5SGMW48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcob5sgmw48e.jpg,Gold Mist Wood,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=3682&sweep_size=2923,,Gold Mist Wood | 1200 mm,SKUFHCOB5SGMW48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcob5sgmw48e.jpg,Gold Mist Wood,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=3682&sweep_size=2926,,Gold Mist Wood | 1400 mm,SKUFHCOB5SGMW48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcob5sgmw48e.jpg,Gold Mist Wood,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=3694&sweep_size=2918,,Pearl White Wood | 600 mm,SKUFHCOB5SPWW48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcob5spww48e.jpg,Pearl White Wood,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=3694&sweep_size=2923,,Pearl White Wood | 1200 mm,SKUFHCOB5SPWW48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcob5spww48e.jpg,Pearl White Wood,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=3694&sweep_size=2926,,Pearl White Wood | 1400 mm,SKUFHCOB5SPWW48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcob5spww48e.jpg,Pearl White Wood,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=6998&sweep_size=2918,,Chrome | 600 mm,SKUFHCAM5SCHM48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5schm48e_1_1.jpg,Chrome,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=6998&sweep_size=2923,,Chrome | 1200 mm,SKUFHCAM5SCHM48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5schm48e_1_1.jpg,Chrome,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=6998&sweep_size=2926,,Chrome | 1400 mm,SKUFHCAM5SCHM48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5schm48e_1_1.jpg,Chrome,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=7001&sweep_size=2918,,Copper | 600 mm,SKUFHCAM5SCUP48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5scup48e_1_1.jpg,Copper,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=7001&sweep_size=2923,,Copper | 1200 mm,SKUFHCAM5SCUP48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5scup48e_1_1.jpg,Copper,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=7001&sweep_size=2926,,Copper | 1400 mm,SKUFHCAM5SCUP48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5scup48e_1_1.jpg,Copper,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=7004&sweep_size=2918,,Midnight | 600 mm,SKUFHCAM5SMNT48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5smnt48e_1_1.jpg,Midnight,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=7004&sweep_size=2923,,Midnight | 1200 mm,SKUFHCAM5SMNT48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5smnt48e_1_1.jpg,Midnight,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fans-fhcob5sgmw48e-c.html?color=7004&sweep_size=2926,,Midnight | 1400 mm,SKUFHCAM5SMNT48E,7090,3399,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcam5smnt48e_1_1.jpg,Midnight,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=3707&sweep_size=2918,,Matt Black | 600 mm,SKUFHCPS5SMBL48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5smbl48_1_.jpg,Matt Black,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=3707&sweep_size=2923,,Matt Black | 1200 mm,SKUFHCPS5SMBL48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5smbl48_1_.jpg,Matt Black,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=3707&sweep_size=2926,,Matt Black | 1400 mm,SKUFHCPS5SMBL48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5smbl48_1_.jpg,Matt Black,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=2952&sweep_size=2918,,Elegant White | 600 mm,SKUFHCPS5SWHT48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5swht48_1.jpg,Elegant White,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=2952&sweep_size=2923,,Elegant White | 1200 mm,SKUFHCPS5SWHT48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5swht48_1.jpg,Elegant White,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=2952&sweep_size=2926,,Elegant White | 1400 mm,SKUFHCPS5SWHT48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5swht48_1.jpg,Elegant White,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=3100&sweep_size=2918,,Smoke Brown | 600 mm,SKUFHCPS5SSBW48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5ssbw48_1_.jpg,Smoke Brown,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=3100&sweep_size=2923,,Smoke Brown | 1200 mm,SKUFHCPS5SSBW48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5ssbw48_1_.jpg,Smoke Brown,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=3100&sweep_size=2926,,Smoke Brown | 1400 mm,SKUFHCPS5SSBW48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5ssbw48_1_.jpg,Smoke Brown,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6870&sweep_size=2918,,Blush Ivory | 600 mm,SKUFHCPS5SBIV48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sbiv48_1.jpg,Blush Ivory,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6870&sweep_size=2923,,Blush Ivory | 1200 mm,SKUFHCPS5SBIV48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sbiv48_1.jpg,Blush Ivory,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6870&sweep_size=2926,,Blush Ivory | 1400 mm,SKUFHCPS5SBIV48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sbiv48_1.jpg,Blush Ivory,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6873&sweep_size=2918,,Denim Blue | 600 mm,SKUFHCPS5SDBL48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sdbl48_1_.jpg,Denim Blue,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6873&sweep_size=2923,,Denim Blue | 1200 mm,SKUFHCPS5SDBL48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sdbl48_1_.jpg,Denim Blue,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6873&sweep_size=2926,,Denim Blue | 1400 mm,SKUFHCPS5SDBL48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sdbl48_1_.jpg,Denim Blue,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6876&sweep_size=2918,,Stone Grey | 600 mm,SKUFHCPS5SSTG48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sstg48_1.jpg,Stone Grey,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6876&sweep_size=2923,,Stone Grey | 1200 mm,SKUFHCPS5SSTG48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sstg48_1.jpg,Stone Grey,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6876&sweep_size=2926,,Stone Grey | 1400 mm,SKUFHCPS5SSTG48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5sstg48_1.jpg,Stone Grey,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6879&sweep_size=2918,,Cocoa Brown | 600 mm,SKUFHCPS5SCBR48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5scbr48_1__1_1.jpg,Cocoa Brown,600 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6879&sweep_size=2923,,Cocoa Brown | 1200 mm,SKUFHCPS5SCBR48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5scbr48_1__1_1.jpg,Cocoa Brown,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-signia-bldc-ceiling-fan-fhcps5sstg48-c.html?color=6879&sweep_size=2926,,Cocoa Brown | 1400 mm,SKUFHCPS5SCBR48,6290,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhcps5scbr48_1__1_1.jpg,Cocoa Brown,1400 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-underlight-bldc-ceiling-fan.html?color=3707&sweep_size=2918,,Matt Black | 600 mm,SKUFHCUE5SMBL48,6900,4290,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_ul_black_cf.jpg,Matt Black,600 mm,N/A,N/A,"CE, ce, Ce, UL, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-underlight-bldc-ceiling-fan.html?color=3707&sweep_size=2923,,Matt Black | 1200 mm,SKUFHCUE5SMBL48,6900,4290,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_ul_black_cf.jpg,Matt Black,1200 mm,N/A,N/A,"CE, ce, Ce, UL, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-underlight-bldc-ceiling-fan.html?color=3707&sweep_size=2926,,Matt Black | 1400 mm,SKUFHCUE5SMBL48,6900,4290,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_ul_black_cf.jpg,Matt Black,1400 mm,N/A,N/A,"CE, ce, Ce, UL, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-underlight-bldc-ceiling-fan.html?color=2952&sweep_size=2918,,Elegant White | 600 mm,SKUFHCUE5SWHT48,6900,4290,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_ul_white_cf.jpg,Elegant White,600 mm,N/A,N/A,"CE, ce, Ce, UL, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/epic-underlight-bldc-ceiling-fan.html?color=2952&sweep_size=2923,,Elegant White | 1200 mm,SKUFHCUE5SWHT48,6900,4290,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/p/epic_ul_white_cf.jpg,Elegant White,1200 mm,N/A,N/A,"CE, ce, Ce, UL, isi, ISI, ul",onsWashing,India,N/A
