Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Capacity,Poles,Current_Rating_A,Breaking_Capacity_kA,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Product_URL
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-dp-c-curve-dhmgcdpf063-c.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMGCDPF016,1080.00,570.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCDPF016.jpg,16 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-dp-c-curve-dhmgcdpf063-c.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMGCDPF020,1080.00,570.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCDPF020.jpg,20 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-dp-c-curve-dhmgcdpf063-c.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMGCDPF025,1080.00,570.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCDPF025.jpg,25 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-dp-c-curve-dhmgcdpf063-c.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMGCDPF032,1080.00,570.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCDPF032.jpg,32 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-dp-c-curve-dhmgcdpf063-c.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHMGCDPF040,1712.00,903.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCDPF040.jpg,40 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-dp-c-curve-dhmgcdpf063-c.html?switchgear_ampere_capacity_variant=5906,,50 A,SKUDHMGCDPF050,1949.00,1029.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCDPF050.jpg,50 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-dp-c-curve-dhmgcdpf063-c.html?switchgear_ampere_capacity_variant=5912,,63 A,SKUDHMGCDPF063,1949.00,1029.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCDPF063.jpg,63 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMGCSNF006,1045.00,552.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF006.jpg,6 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMGCSNF010,1045.00,552.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF010.jpg,10 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMGCSNF016,1045.00,552.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF016.jpg,16 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMGCSNF020,1045.00,552.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF020.jpg,20 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMGCSNF025,1045.00,552.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF025.jpg,25 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMGCSNF032,1045.00,552.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF032.jpg,32 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHMGCSNF040,1639.00,864.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF040.jpg,40 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-spn-c-curve-dhmgcsnf063-c.html?switchgear_ampere_capacity_variant=5912,,63 A,SKUDHMGCSNF063,1862.00,982.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Motor and other Inductive loads Rating : 0.5 A to 63 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGCSNF063.jpg,63 A,N/A,5,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-sp-b-curve-dhmgbspf040-c.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMGBSPF006,286.00,161.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Lighting & other Domestic Loads Rating : 06 A to 40 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/h/sh_020_1.jpg,6 A,N/A,06,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-sp-b-curve-dhmgbspf040-c.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMGBSPF010,286.00,161.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Lighting & other Domestic Loads Rating : 06 A to 40 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGBSPF010.jpg,10 A,N/A,06,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-sp-b-curve-dhmgbspf040-c.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMGBSPF016,286.00,161.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Lighting & other Domestic Loads Rating : 06 A to 40 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGBSPF016.jpg,16 A,N/A,06,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-sp-b-curve-dhmgbspf040-c.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMGBSPF020,286.00,161.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Lighting & other Domestic Loads Rating : 06 A to 40 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/h/sh_020.jpg,20 A,N/A,06,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-sp-b-curve-dhmgbspf040-c.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMGBSPF025,286.00,161.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Lighting & other Domestic Loads Rating : 06 A to 40 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGBSPF025.jpg,25 A,N/A,06,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/mcb-sp-b-curve-dhmgbspf040-c.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMGBSPF032,286.00,161.00,N/A,N/A,Key Features Application : Suitable for protection against overload & short circuit for Lighting & other Domestic Loads Rating : 06 A to 40 A Specification : IS/IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMGBSPF032.jpg,32 A,N/A,06,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/x7-mcb-sp-dhmycspm063-c.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMYCSPM006,256.00,149.00,N/A,N/A,Key Features Application : For industrial and commercial purposes Rating : 6 A to 63 A Specification : IS/IEC 60898-1 & IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMYCSPM006.jpg,6 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/x7-mcb-sp-dhmycspm063-c.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMYCSPM010,256.00,149.00,N/A,N/A,Key Features Application : For industrial and commercial purposes Rating : 6 A to 63 A Specification : IS/IEC 60898-1 & IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMYCSPM010.jpg,10 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/x7-mcb-sp-dhmycspm063-c.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMYCSPM016,256.00,149.00,N/A,N/A,Key Features Application : For industrial and commercial purposes Rating : 6 A to 63 A Specification : IS/IEC 60898-1 & IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMYCSPM016.jpg,16 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/x7-mcb-sp-dhmycspm063-c.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMYCSPM020,256.00,149.00,N/A,N/A,Key Features Application : For industrial and commercial purposes Rating : 6 A to 63 A Specification : IS/IEC 60898-1 & IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMYCSPM020.jpg,20 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/x7-mcb-sp-dhmycspm063-c.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMYCSPM025,256.00,149.00,N/A,N/A,Key Features Application : For industrial and commercial purposes Rating : 6 A to 63 A Specification : IS/IEC 60898-1 & IEC 60898-1 Note: Product images are for illustrative purposes and may differ from the actual product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHMYCSPM025.jpg,25 A,N/A,6,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
